image_path,timepoint,group,subject_id,slice_idx,has_label,mask_path,mask_valid
data/roboflow_coco/train/Slice-16_png.rf.10c03a7a1ec385cbdbbf3e3c630ab0a8.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.10c03a7a1ec385cbdbbf3e3c630ab0a8_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.11b71827c688e35469876a86c67220a4.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.11b71827c688e35469876a86c67220a4_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.15a55260ca9c6f8e492b666b9ee8176e.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.15a55260ca9c6f8e492b666b9ee8176e_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.176831bb67a1a058c2df0c9fe1116c8c.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.176831bb67a1a058c2df0c9fe1116c8c_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.18881010988d5f2ad9aaaf5313f35628.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.18881010988d5f2ad9aaaf5313f35628_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.1cab094fd91a9d2f6f7dc5f987a36b21.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.1cab094fd91a9d2f6f7dc5f987a36b21_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.2b04c848d6ae9ffa71115f7ec117483c.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.2b04c848d6ae9ffa71115f7ec117483c_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.31cbd3cc2f1e6e54ea8f425901266440.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.31cbd3cc2f1e6e54ea8f425901266440_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.385a559299cf3c46a114b1eb72c1f0a7.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.385a559299cf3c46a114b1eb72c1f0a7_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.3b687b5707cbeb3e8486f35532d2b022.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.3b687b5707cbeb3e8486f35532d2b022_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.3d00375545e2990bf4198a01e047cabe.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.3d00375545e2990bf4198a01e047cabe_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.4110c8a4282787184ef0ca50efc63811.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.4110c8a4282787184ef0ca50efc63811_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.4aa0f377dadf149c0f7e2b5bfccab99c.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.4aa0f377dadf149c0f7e2b5bfccab99c_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.4ee207e38a114deafb987245b9f1a9b7.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.4ee207e38a114deafb987245b9f1a9b7_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.69fd66af3c863a97aec9a1b18ad8a39a.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.69fd66af3c863a97aec9a1b18ad8a39a_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.7e4304154d3b3a2d995a5d8b2b0d3b73.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.7e4304154d3b3a2d995a5d8b2b0d3b73_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.8921bcb59b22833cfce3027e6ffa2d5d.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.8921bcb59b22833cfce3027e6ffa2d5d_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.8b4190ad05f1f696fb691087b3087bb8.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.8b4190ad05f1f696fb691087b3087bb8_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.8d1ab1d423ea9028789184aedca1e5e4.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.8d1ab1d423ea9028789184aedca1e5e4_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.968cbdaad079b496c34575df3be947b5.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.968cbdaad079b496c34575df3be947b5_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.9f107969760a19b2a3923345ba7628cd.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.9f107969760a19b2a3923345ba7628cd_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.a0163889ef409c26ba73e950cf38504f.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.a0163889ef409c26ba73e950cf38504f_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.a0a808c98d0ec02fbf18f13bbafb8171.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.a0a808c98d0ec02fbf18f13bbafb8171_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.a4abed7c9a6aba2ecddb5fcee7e42a39.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.a4abed7c9a6aba2ecddb5fcee7e42a39_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.b3f4e40821c7628c8a2e1951330a90a4.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.b3f4e40821c7628c8a2e1951330a90a4_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.c29f21dc96dc4bbafcaba9d3f106e156.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.c29f21dc96dc4bbafcaba9d3f106e156_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.ce1d022e50fa4ddafbea3c7e502f2412.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.ce1d022e50fa4ddafbea3c7e502f2412_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.d9d84bd03f1b9ab5696bebc5422faa09.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.d9d84bd03f1b9ab5696bebc5422faa09_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.e0a37ed6e8db0756a72c63c63e0b384a.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.e0a37ed6e8db0756a72c63c63e0b384a_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.e4542897e5cf4ab02e95b208980cf519.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.e4542897e5cf4ab02e95b208980cf519_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.e8b8a17b7b43c6c302fb9a628e2b21de.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.e8b8a17b7b43c6c302fb9a628e2b21de_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.eb7e662718cfefd1de767f4a898c55a5.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.eb7e662718cfefd1de767f4a898c55a5_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.edc8a25a2ed255a8d5bf5e517778fc25.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.edc8a25a2ed255a8d5bf5e517778fc25_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.f1f9bc82e40e7a190d581f72b1ff8a9c.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.f1f9bc82e40e7a190d581f72b1ff8a9c_mask.png,True
data/roboflow_coco/train/Slice-16_png.rf.fba9595d3ad5e789b178a1bfbd7c85c6.jpg,,,,-1,True,data/masks_raw/train/Slice-16_png.rf.fba9595d3ad5e789b178a1bfbd7c85c6_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.042b6b76c0c1e624a18d7ec5b9b29dc6.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.042b6b76c0c1e624a18d7ec5b9b29dc6_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.07ae65debf6faf47bf4143627240db8d.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.07ae65debf6faf47bf4143627240db8d_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.08110bfff4e0136cd5d58adacfb5ea02.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.08110bfff4e0136cd5d58adacfb5ea02_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.08c4afbb956ff96286c824c4cebb13e2.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.08c4afbb956ff96286c824c4cebb13e2_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.1700d4065b64a17e7eaccaebb88b7f5d.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.1700d4065b64a17e7eaccaebb88b7f5d_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.1a0668a3d2584bc51e43d169ccc5a1c4.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.1a0668a3d2584bc51e43d169ccc5a1c4_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.230c3034608ffbdddc67da7893265a90.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.230c3034608ffbdddc67da7893265a90_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.2ae018f2d5303a0184b42ef81a07ff57.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.2ae018f2d5303a0184b42ef81a07ff57_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.2c8374b3b6bd4a385520bbd7e0c55226.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.2c8374b3b6bd4a385520bbd7e0c55226_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.3268767e8e28d121ee6e4a7c80518b4c.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.3268767e8e28d121ee6e4a7c80518b4c_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.3e6236c3d845faf6045e28395df6d7aa.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.3e6236c3d845faf6045e28395df6d7aa_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.44504c16179eeba935e4396617d6beee.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.44504c16179eeba935e4396617d6beee_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.457b88384082263b497061251a97c650.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.457b88384082263b497061251a97c650_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.4bdcd4a68b354e1546e91db48ac0ea3e.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.4bdcd4a68b354e1546e91db48ac0ea3e_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.57ae379eb4006c04bbacbf2ad97e5161.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.57ae379eb4006c04bbacbf2ad97e5161_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.598196294a0d64e3d1ecd9f0ea10a49c.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.598196294a0d64e3d1ecd9f0ea10a49c_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.5fa34e8de9aa874d93a7f4904b1cece5.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.5fa34e8de9aa874d93a7f4904b1cece5_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.65740d413f04eb343bb9d977128f04f2.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.65740d413f04eb343bb9d977128f04f2_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6619b5d0e8a89a3f9f0fff9821677c5f.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6619b5d0e8a89a3f9f0fff9821677c5f_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.663cdab7e6d83d3db20b33de11e4e3f5.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.663cdab7e6d83d3db20b33de11e4e3f5_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6864e09c41b9629904d9bcb1d6645de5.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6864e09c41b9629904d9bcb1d6645de5_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6979a6297cae7d84d1385bf9073cc591.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6979a6297cae7d84d1385bf9073cc591_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6c86ec4790781f5a62e1dee3266ae9e6.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6c86ec4790781f5a62e1dee3266ae9e6_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6d78c5530f62a78234190f3b8f80cdd0.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6d78c5530f62a78234190f3b8f80cdd0_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.6f00e93985d4b403a2457b79c5ac3529.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.6f00e93985d4b403a2457b79c5ac3529_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.702f5fa2b4830c11473a12efc658b397.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.702f5fa2b4830c11473a12efc658b397_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.70ecadf743c95b10ca0091454db8edc0.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.70ecadf743c95b10ca0091454db8edc0_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.71704536a5fa3a1302e61208fe857fdf.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.71704536a5fa3a1302e61208fe857fdf_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.7357693c3e8e3a43148055a1a5fef4ed.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.7357693c3e8e3a43148055a1a5fef4ed_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.73daacceec94e7e095c33126e5b58503.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.73daacceec94e7e095c33126e5b58503_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.7ec729c5a491232b2f186e321c6b130f.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.7ec729c5a491232b2f186e321c6b130f_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.813036f4c1c2b1c676f6ab8b91328939.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.813036f4c1c2b1c676f6ab8b91328939_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.8a3be878cabe47cfa71ac73b8bf2771d.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.8a3be878cabe47cfa71ac73b8bf2771d_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.8c14c6e812dc4149d024821b6d7d58e7.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.8c14c6e812dc4149d024821b6d7d58e7_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.8d0d3977b17df950e311c76614910c3a.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.8d0d3977b17df950e311c76614910c3a_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.8f2ae0b376fa48ead34661580f01cdc8.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.8f2ae0b376fa48ead34661580f01cdc8_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.9055056ed0c17dc24ccdf4eb901b41ec.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.9055056ed0c17dc24ccdf4eb901b41ec_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.93f099e726988c7bcbb9541ce628f7a8.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.93f099e726988c7bcbb9541ce628f7a8_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.9421018103d53604f90b190246439472.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.9421018103d53604f90b190246439472_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.946e2a5e670b296c3ce73abad8148f58.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.946e2a5e670b296c3ce73abad8148f58_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.9ade6dc6497bb5a6f3407004261d9efc.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.9ade6dc6497bb5a6f3407004261d9efc_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.9c4b1cc55932d424fcb1aa456c121163.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.9c4b1cc55932d424fcb1aa456c121163_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.9dbba53215e69ceefa6a6ae7bde8b4c7.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.9dbba53215e69ceefa6a6ae7bde8b4c7_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.a20c8e9464425f93aa6a61a680842272.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.a20c8e9464425f93aa6a61a680842272_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.a3d3351d447696c08279c9162b6251ed.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.a3d3351d447696c08279c9162b6251ed_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.aa2b8d65754e4ee54a1a328983215879.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.aa2b8d65754e4ee54a1a328983215879_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.ab545eba883fe33f92c1e54f5b688c22.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.ab545eba883fe33f92c1e54f5b688c22_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.ac4b88e74355423af9c20679df5ed1f3.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.ac4b88e74355423af9c20679df5ed1f3_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.acc4699d57be1768402fe73cd3d07a08.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.acc4699d57be1768402fe73cd3d07a08_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.b0be2401fd10e4b2e8c54c17840bb40a.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.b0be2401fd10e4b2e8c54c17840bb40a_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.b345c985b715b8823e87051c490853af.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.b345c985b715b8823e87051c490853af_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.b72e343f4508f0c7d667eb6497d780f5.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.b72e343f4508f0c7d667eb6497d780f5_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.baf5bf817799a21eff8d43cea4b6fa30.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.baf5bf817799a21eff8d43cea4b6fa30_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.c59c1fe04e341111dce7722d8cf8840f.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.c59c1fe04e341111dce7722d8cf8840f_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.c633b7a7beff82970110f191cbe9002f.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.c633b7a7beff82970110f191cbe9002f_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.c646f0bf9d31634ec65d1569d3db27fe.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.c646f0bf9d31634ec65d1569d3db27fe_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.cb103b390edcfd582c687942f35e58ed.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.cb103b390edcfd582c687942f35e58ed_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.cc1c019a4d966cb86edd39c7790326f8.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.cc1c019a4d966cb86edd39c7790326f8_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.d31cf17e705c3d1c050a1e9ed144018f.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.d31cf17e705c3d1c050a1e9ed144018f_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.d569425e1ae0f215f335f9b45be01f9e.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.d569425e1ae0f215f335f9b45be01f9e_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.d6f8bbdddc94d54898425ca4526fd1f3.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.d6f8bbdddc94d54898425ca4526fd1f3_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.d72935b75b56cdcfc191f0f1f5789b49.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.d72935b75b56cdcfc191f0f1f5789b49_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.e57e73a32d3383e92dfe829ce6c14f86.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.e57e73a32d3383e92dfe829ce6c14f86_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.e85b75e0fac3aa66ea7d6d0235b72766.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.e85b75e0fac3aa66ea7d6d0235b72766_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.e9df27da22ddcbe63b0dcd021d348774.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.e9df27da22ddcbe63b0dcd021d348774_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.eab026437a69c60253a91b250ba06d80.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.eab026437a69c60253a91b250ba06d80_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.ec0e657e43d0256bb64f53de44def6fd.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.ec0e657e43d0256bb64f53de44def6fd_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.ed6d023593cc834b5bc4909b8f7d06e5.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.ed6d023593cc834b5bc4909b8f7d06e5_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.ee6b0a77d821f378736ed2359d029bac.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.ee6b0a77d821f378736ed2359d029bac_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.f137f757f4ded336f8e7a8dd0ea93831.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.f137f757f4ded336f8e7a8dd0ea93831_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.f629188d0121af8edf028439bdb54a3a.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.f629188d0121af8edf028439bdb54a3a_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.fad910bedffad37829708d4e71e5fa8b.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.fad910bedffad37829708d4e71e5fa8b_mask.png,True
data/roboflow_coco/train/Slice-17_png.rf.fe1ff021cf9388ee41c480a6881402cf.jpg,,,,-1,True,data/masks_raw/train/Slice-17_png.rf.fe1ff021cf9388ee41c480a6881402cf_mask.png,True
data/roboflow_coco/train/Slice-18-_png.rf.28e1932e462dbc96a851c89ca8e63220.jpg,,,,-1,True,data/masks_raw/train/Slice-18-_png.rf.28e1932e462dbc96a851c89ca8e63220_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.004fa3c6d034c534a4cdd303183110b7.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.004fa3c6d034c534a4cdd303183110b7_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.06224f7c02c97edd9ac3e497167d37b7.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.06224f7c02c97edd9ac3e497167d37b7_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.12f3f8e4f49de90ba31127d02a62e669.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.12f3f8e4f49de90ba31127d02a62e669_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.135e9899ec7ae20522be14c1a4640459.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.135e9899ec7ae20522be14c1a4640459_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.13d4058e3c1b3782cfcc7653df0e11d2.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.13d4058e3c1b3782cfcc7653df0e11d2_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.1fd7fa74bd36319c37d6b671d4a7f902.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.1fd7fa74bd36319c37d6b671d4a7f902_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.254ad1922b36ccdd371bd278d97f20e5.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.254ad1922b36ccdd371bd278d97f20e5_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.282fe809d47890f451270e3e41c6850a.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.282fe809d47890f451270e3e41c6850a_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.2be6a7b253b02adbc1c2611d3b9a7a5e.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.2be6a7b253b02adbc1c2611d3b9a7a5e_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.2c649af772c1b3304734983241f10351.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.2c649af772c1b3304734983241f10351_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.3dec0a24837bf7bd805ee8d63fd4b579.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.3dec0a24837bf7bd805ee8d63fd4b579_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.418f1e8c51537ad4ada355b58e144650.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.418f1e8c51537ad4ada355b58e144650_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.41e76d1bbaefe02f9bd79ad28ffcf391.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.41e76d1bbaefe02f9bd79ad28ffcf391_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.4217b7d58b589df3b32d877a024f2441.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.4217b7d58b589df3b32d877a024f2441_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.4290e4db9923b1a3a1406dddf98a5363.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.4290e4db9923b1a3a1406dddf98a5363_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.44167c87574b089c307df06318871039.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.44167c87574b089c307df06318871039_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.49027d437b5cb7196beaced3fb072ba9.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.49027d437b5cb7196beaced3fb072ba9_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.499c10688c211b83dc786bacf00bc587.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.499c10688c211b83dc786bacf00bc587_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.4de47472228da1b18219a61e43e9a608.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.4de47472228da1b18219a61e43e9a608_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.534c9a968b36a0d176806f848bf20781.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.534c9a968b36a0d176806f848bf20781_mask.png,True
data/roboflow_coco/train/Slice-18_png.rf.553cc7ad0d535d82b89c11e7c8266c18.jpg,,,,-1,True,data/masks_raw/train/Slice-18_png.rf.553cc7ad0d535d82b89c11e7c8266c18_mask.png,True
